column,method,seed,mae,rmse,mse,r2,mape,median_absolute_error,bias,percentage_bias,variance_distortion,std_distortion,ks_statistic,wasserstein_distance,correlation_preservation,distribution_similarity,runtime_seconds
reserved_beds,iterative,29,2.0082697683525223e-12,2.503134863761454e-12,6.265684146178074e-24,1.0,1.2553696028198444e-10,1.6713129748014074e-12,-2.866130778573832e-14,-1.4031827927741336e-12,3.5444685998138215e-12,1.7723863575507462e-12,0.29444444444444445,2.0082697683525227e-12,0.9999999999999993,0.7055555555555555,3.5165426999956253
reserved_beds,department_mean,11,0.7243281162064454,0.9302948371772183,0.8654484840785871,0.19135624396855977,43.10699766928982,0.6158536585365852,0.03055975011446018,1.5195455858018876,0.7765640934400558,0.5273099280472286,0.37777777777777777,0.6076009326267419,0.43968000729391465,0.6222222222222222,0.021733100002165884
reserved_beds,department_mean,29,0.7305010549493746,0.9197485442515874,0.8459373846529141,0.23613607437876893,42.67554317305944,0.633084577114428,-0.012503304456066457,-0.6121291392815854,0.7844033571126907,0.5356761469282662,0.3814814814814815,0.6244465376147176,0.4865934382493317,0.6185185185185185,0.020400000001245644
reserved_beds,hospital_median,11,0.7925925925925926,1.0345870530653138,1.0703703703703704,-0.00011535355865710528,48.536585365853654,1.0,-0.011111111111111112,-0.5524861878453039,0.9999999906563619,0.9999999903337505,0.37777777777777777,0.7925925925925925,0.0,0.6222222222222222,0.02080930000374792
reserved_beds,hospital_median,29,0.8425925925925926,1.0532137766186214,1.1092592592592592,-0.0016381208369591338,50.157232704402524,1.0,-0.04259259259259259,-2.085222121486854,0.9999999909702074,0.999999990497478,0.3814814814814815,0.8425925925925927,0.0,0.6185185185185185,0.025125200001639314
reserved_beds,seasonal,11,0.7925925925925926,1.0345870530653138,1.0703703703703704,-0.00011535355865710528,48.536585365853654,1.0,-0.011111111111111112,-0.5524861878453039,0.9999999906563619,0.9999999903337505,0.37777777777777777,0.7925925925925925,0.0,0.6222222222222222,0.029095300000335556
reserved_beds,seasonal,29,0.8425925925925926,1.0532137766186214,1.1092592592592592,-0.0016381208369591338,50.157232704402524,1.0,-0.04259259259259259,-2.085222121486854,0.9999999909702074,0.999999990497478,0.3814814814814815,0.8425925925925927,0.0,0.6185185185185185,0.01757250000082422
reserved_beds,rolling_median,11,0.7296296296296296,1.0197131041694103,1.0398148148148147,0.02843465220902075,42.85334584115072,0.5,-0.024074074074074074,-1.1970534069981584,0.46289780523894214,0.2671274365753357,0.13518518518518516,0.24629629629629626,0.38620518338599347,0.8648148148148148,0.039194400000269525
reserved_beds,rolling_median,29,0.7611111111111111,1.0336916941325003,1.0685185185185184,0.03514992366790415,43.40094339622641,1.0,-0.046296296296296294,-2.2665457842248413,0.5184234356202324,0.3060428228378827,0.1425925925925926,0.30000000000000004,0.3736987674263117,0.8574074074074074,0.0330069999981788
reserved_beds,hybrid,11,0.7925925925925926,1.0345870530653138,1.0703703703703704,-0.00011535355865710528,48.536585365853654,1.0,-0.011111111111111112,-0.5524861878453039,0.9999999906563619,0.9999999903337505,0.37777777777777777,0.7925925925925925,0.0,0.6222222222222222,0.035337300003448036
reserved_beds,hybrid,29,0.8425925925925926,1.0532137766186214,1.1092592592592592,-0.0016381208369591338,50.157232704402524,1.0,-0.04259259259259259,-2.085222121486854,0.9999999909702074,0.999999990497478,0.3814814814814815,0.8425925925925927,0.0,0.6185185185185185,0.03259329999855254
available_beds,mean,11,5.204212772443226,6.209402582086743,38.55668042642551,-0.0014115629382787098,122.07100511716492,4.803909465020576,0.23312757201646142,2.601010101010107,0.9999999997402754,0.9999999983884029,0.5296296296296297,5.204212772443226,0.0,0.4703703703703703,0.00456819999817526
available_beds,mean,29,5.332628410303308,6.304154342894402,39.74236197903436,-0.00029595353328026874,114.4682988944605,5.161934156378601,-0.10843621399176942,-1.1697074621565218,0.9999999997483048,0.9999999984135094,0.5092592592592593,5.332628410303307,2.484167204561701e-16,0.4907407407407407,0.006416000003810041
available_beds,median,11,5.192592592592592,6.205135268767612,38.50370370370371,-3.5627507285918014e-05,119.48925066404522,5.0,0.037037037037037035,0.4132231404958678,0.9999999997402754,0.9999999983884029,0.48333333333333334,5.192592592592593,0.0,0.5166666666666666,0.007179100000939798
available_beds,median,29,5.32962962962963,6.309017649658598,39.803703703703704,-0.0018398949578453117,112.53260792884457,5.0,-0.27037037037037037,-2.9165001997602875,0.9999999997483048,0.9999999984135097,0.4907407407407407,5.329629629629629,0.0,0.5092592592592593,0.004942800005665049
available_beds,mode,11,8.962962962962964,10.901240160506374,118.83703703703704,-2.086489336687069,100.0,9.0,-8.962962962962964,-100.0,0.9999999997402754,0.9999999983884029,0.9314814814814815,8.962962962962965,0.0,0.06851851851851853,0.0067743999970844015
available_beds,mode,29,9.27037037037037,11.21027967404785,125.67037037037036,-2.163062201155174,100.0,9.0,-9.27037037037037,-100.0,0.9999999997483048,0.9999999984135097,0.9351851851851852,9.27037037037037,0.0,0.06481481481481477,0.00603160000173375
available_beds,forward_fill,11,3.775925925925926,5.03377481507555,25.33888888888889,0.34188690404087185,56.738192437403356,3.0,0.37592592592592594,4.194214876033058,0.11869045749762179,0.05768164271287479,0.031481481481481444,0.42407407407407344,0.6921968469426654,0.9685185185185186,0.030682899996463675
available_beds,forward_fill,29,3.437037037037037,4.486605579904437,20.12962962962963,0.4933469964552071,50.13542072403232,3.0,-0.45555555555555555,-4.91410307630843,0.1490149190281763,0.07751147369672053,0.0537037037037037,0.5185185185185182,0.7314755090016044,0.9462962962962963,0.028659600000537466
available_beds,backward_fill,11,3.4925925925925925,4.608365983408548,21.237037037037037,0.4484220577023108,57.13694161655586,3.0,0.34444444444444444,3.84297520661157,0.061866810110694295,0.03142724074473897,0.03888888888888892,0.47037037037037077,0.7173630775151373,0.961111111111111,0.02863670000078855
available_beds,backward_fill,29,3.6018518518518516,4.758034141206733,22.63888888888889,0.43019015930679916,55.34134237993092,3.0,0.09814814814814815,1.0587295245705153,0.08087519129730103,0.0396514758258437,0.03518518518518521,0.35000000000000003,0.7268338693741996,0.9648148148148148,0.027893300000869203
available_beds,linear_interpolation,11,3.1387654320987655,4.098452734241889,16.797314814814815,0.5637325336145531,50.21155604544343,2.5,0.36018518518518516,4.018595041322314,0.13226384748704206,0.06847643471342878,0.07222222222222219,0.628703703703704,0.770156673165043,0.9277777777777778,0.03895919999922626
available_beds,linear_interpolation,29,3.0503086419753083,3.96195253646918,15.697067901234567,0.604912422864415,45.29206273103647,2.5,-0.1787037037037037,-1.9276867758689573,0.17396391968169023,0.09113472916095028,0.06296296296296289,0.6299382716049385,0.7876592593496801,0.9370370370370371,0.03957349999836879
available_beds,time_interpolation,11,3.1387654320987655,4.098452734241889,16.797314814814815,0.5637325336145531,50.21155604544343,2.5,0.36018518518518516,4.018595041322314,0.13226384748704206,0.06847643471342878,0.07222222222222219,0.628703703703704,0.770156673165043,0.9277777777777778,0.09332640000502579
available_beds,time_interpolation,29,3.0503086419753083,3.96195253646918,15.697067901234567,0.604912422864415,45.29206273103647,2.5,-0.1787037037037037,-1.9276867758689573,0.17396391968169023,0.09113472916095028,0.06296296296296289,0.6299382716049385,0.7876592593496801,0.9370370370370371,0.08340090000274358
available_beds,polynomial_interpolation,11,3.9556058074842517,5.2473186759698205,27.534353287181666,0.2848653085571773,63.130876780913155,2.9664449366563916,0.3508928944658657,3.914920723379493,0.1515090524345958,0.07308389803461637,0.061111111111111116,0.601439694163456,0.670764067538197,0.9388888888888889,0.04911339999671327
available_beds,polynomial_interpolation,29,3.8645702521076433,5.006843999377643,25.06848683410391,0.3690383587521807,57.750236559361745,2.9808248025493054,-0.18537842507430094,-1.9996873659632943,0.02911061415661867,0.014450892905827448,0.04999999999999993,0.39855519840972176,0.6895424594087465,0.9500000000000001,0.05056680000416236
available_beds,knn,11,1.1075789148383264,1.4255944155115237,2.0323194375376428,0.9472156793109304,18.267152273241106,0.9149203530210093,-0.010312578726130223,-0.11505769653120497,0.1559172112384914,0.08126021694842935,0.07037037037037036,0.5065137893613211,0.974868653499021,0.9296296296296296,2.819921099995554
available_beds,knn,29,1.082504284728062,1.4588185766356128,2.128151639537155,0.9464354565876772,18.365698813437234,0.8001898696567524,-0.10872297357543105,-1.172800753710203,0.1609675669987374,0.0840128640614413,0.06481481481481483,0.5198624237077799,0.9747764682742094,0.9351851851851851,2.609509199995955
available_beds,iterative,11,9.49591677008221e-13,1.2457609609484944e-12,1.551920371823316e-24,1.0,1.8887325037974982e-11,7.461808948505677e-13,1.7270685259867354e-15,1.9268946364314817e-14,9.3010869857785e-14,4.6520037915486175e-14,0.0537037037037037,9.495916770082214e-13,0.9999999999999997,0.9462962962962963,2.977494899998419
available_beds,iterative,29,9.339571974495186e-13,1.1922954477290387e-12,1.4215684346753887e-24,1.0,1.7660550022534152e-11,7.973066651345562e-13,-2.7448989063567956e-14,-2.96093769363298e-13,9.961396711631506e-14,4.97407512376363e-14,0.051851851851851816,9.339571974495184e-13,1.0,0.9481481481481482,3.391402700006438
available_beds,department_mean,11,2.84498987101797,3.76922357993961,14.20704639557277,0.6310081579020903,42.42942949191909,2.2748466257668714,0.06787395683415785,0.7572714192240753,0.40626828118228264,0.22946011181634043,0.24444444444444446,1.7353426841469899,0.7948060495008231,0.7555555555555555,0.016286099998978898
available_beds,department_mean,29,2.881769958702838,3.7799997395046083,14.288398030654907,0.640367959506863,41.80693168707574,2.295285359801488,-0.17138810556475367,-1.8487730124843582,0.38456692184380875,0.21550457069793635,0.21296296296296297,1.7410275624374192,0.8008589454734973,0.787037037037037,0.01611080000293441
available_beds,hospital_median,11,5.166666666666667,6.1553951042064625,37.888888888888886,0.015932621258221036,118.30931465550974,5.0,0.05185185185185185,0.5785123966942148,0.9786505722798624,0.85388556584615,0.43703703703703706,4.37037037037037,0.12781721123771153,0.5629629629629629,0.016876800000318326
available_beds,hospital_median,29,5.268518518518518,6.227329253350077,38.77962962962963,0.0239355522326119,110.43680845762145,5.0,-0.2796296296296296,-3.0163803435876946,0.9798199358732256,0.8579434469414722,0.437037037037037,4.527777777777778,0.16220191396575304,0.562962962962963,0.01715719999629073
available_beds,seasonal,11,5.15,6.178667002349773,38.175925925925924,0.008477565358662065,118.3922767550748,5.0,0.05,0.5578512396694215,0.9746571740579997,0.8408056969603274,0.43703703703703706,4.546296296296297,0.1064275599722029,0.5629629629629629,0.017077000004064757
available_beds,seasonal,29,5.301851851851852,6.321480136100335,39.96111111111111,-0.005801762970845115,112.29393708148949,5.0,-0.29444444444444445,-3.176188573711546,0.9764764300058413,0.8466260447129402,0.4185185185185185,4.698148148148148,0.06488696750763512,0.5814814814814815,0.02005450000433484
available_beds,rolling_median,11,2.7712962962962964,3.6597788842335106,13.39398148148148,0.6521254480159041,42.11446779775848,2.0,0.11388888888888889,1.2706611570247934,0.21137241160669681,0.11195293556092828,0.07592592592592595,0.7268518518518522,0.8113814991922333,0.924074074074074,0.030426599994825665
available_beds,rolling_median,29,2.7462962962962965,3.587400792279062,12.869444444444444,0.6760823322783314,42.586677925346464,2.0,-0.3111111111111111,-3.355972832600879,0.2402254069243701,0.12834950044748653,0.08518518518518514,0.8000000000000002,0.8250400170581249,0.9148148148148149,0.030469700002868194
available_beds,hybrid,11,9.49591677008221e-13,1.2457609609484944e-12,1.551920371823316e-24,1.0,1.8887325037974982e-11,7.461808948505677e-13,1.7270685259867354e-15,1.9268946364314817e-14,9.3010869857785e-14,4.6520037915486175e-14,0.0537037037037037,9.495916770082214e-13,0.9999999999999997,0.9462962962962963,3.012960399995791
available_beds,hybrid,29,9.339571974495186e-13,1.1922954477290387e-12,1.4215684346753887e-24,1.0,1.7660550022534152e-11,7.973066651345562e-13,-2.7448989063567956e-14,-2.96093769363298e-13,9.961396711631506e-14,4.97407512376363e-14,0.051851851851851816,9.339571974495184e-13,1.0,0.9481481481481482,3.4344032000008156
emergency_beds,mean,11,3.1601905197378453,4.428926517763381,19.615390099747668,-0.0007958906588121373,108.12602108971221,2.40082304526749,0.12489711934156421,2.9209373947355854,0.9999999994897905,0.9999999977412181,0.8407407407407408,3.160190519737845,-1.5455180073858844e-16,0.1592592592592592,0.0037471000032383017
emergency_beds,mean,29,3.16150205761317,4.439723186788636,19.711141975308642,-0.00018950072041601373,107.86132093984848,2.394444444444445,0.061111111111111824,1.4102564102564266,0.9999999994925766,0.9999999977473939,0.8314814814814815,3.161502057613169,0.0,0.1685185185185185,0.004155499998887535
emergency_beds,median,11,2.35,4.607361259742693,21.227777777777778,-0.08306144612906508,55.62741908265644,1.0,-1.275925925925926,-29.839757470766564,0.9999999994897905,0.9999999977412182,0.3907407407407408,2.3499999999999996,0.0,0.6092592592592592,0.0046162999933585525
emergency_beds,median,29,2.3925925925925924,4.635211449889335,21.485185185185184,-0.09020860740462311,56.48654114824134,1.0,-1.3333333333333333,-30.76923076923077,0.9999999994925766,0.9999999977473939,0.37777777777777777,2.392592592592593,0.0,0.6222222222222222,0.0040503999989596196
emergency_beds,mode,11,2.35,4.607361259742693,21.227777777777778,-0.08306144612906508,55.62741908265644,1.0,-1.275925925925926,-29.839757470766564,0.9999999994897905,0.9999999977412182,0.3907407407407408,2.3499999999999996,0.0,0.6092592592592592,0.006626700000197161
emergency_beds,mode,29,2.3925925925925924,4.635211449889335,21.485185185185184,-0.09020860740462311,56.48654114824134,1.0,-1.3333333333333333,-30.76923076923077,0.9999999994925766,0.9999999977473939,0.37777777777777777,2.392592592592593,0.0,0.6222222222222222,0.005670299993653316
emergency_beds,forward_fill,11,0.812962962962963,1.4069931164116012,1.9796296296296296,0.8989974102842213,21.085387869529598,1.0,-0.005555555555555556,-0.12992637505413598,0.03508740310833895,0.01770035276790097,0.020370370370370372,0.08333333333333345,0.948748982658547,0.9796296296296296,0.0275508999984595
emergency_beds,forward_fill,29,0.7777777777777778,1.415522413705874,2.0037037037037035,0.8983273820710392,19.619935254008183,0.5,0.0,0.0,0.02330389023436954,0.01158484082819159,0.020370370370370372,0.09999999999999992,0.9498122128315049,0.9796296296296296,0.031127700000070035
emergency_beds,backward_fill,11,0.7962962962962963,1.432428655065184,2.051851851851852,0.895312563699642,20.051383377385264,1.0,0.044444444444444446,1.0394110004330879,0.004316834515116548,0.002156092885513395,0.020370370370370372,0.09259259259259225,0.9478214989775877,0.9796296296296296,0.024941499999840744
emergency_beds,backward_fill,29,0.8425925925925926,1.5135193228831738,2.2907407407407407,0.8837624506671679,20.539892096780644,1.0,-0.03518518518518519,-0.811965811965812,0.011746086430034277,0.0058903915611785975,0.016666666666666607,0.06481481481481494,0.9415859012146043,0.9833333333333334,0.024828399997204542
emergency_beds,linear_interpolation,11,0.7388888888888889,1.2285400683691505,1.5093106995884773,0.9229935301722623,19.722205347266264,0.5,0.019444444444444445,0.45474231268947596,0.04138090585975206,0.020909047017786935,0.13148148148148153,0.27253086419753064,0.9609076199612728,0.8685185185185185,0.03134880000288831
emergency_beds,linear_interpolation,29,0.7648148148148148,1.3040909830916976,1.7006532921810702,0.9137048695942701,19.371865460523583,0.5,-0.01759259259259259,-0.4059829059829059,0.017068942406785637,0.00857120395721949,0.11296296296296299,0.2781481481481482,0.9565243815320154,0.8870370370370371,0.031311999999161344
emergency_beds,time_interpolation,11,0.7388888888888889,1.2285400683691505,1.5093106995884773,0.9229935301722623,19.722205347266264,0.5,0.019444444444444445,0.45474231268947596,0.04138090585975206,0.020909047017786935,0.13148148148148153,0.27253086419753064,0.9609076199612728,0.8685185185185185,0.0758371999982046
emergency_beds,time_interpolation,29,0.7648148148148148,1.3040909830916976,1.7006532921810702,0.9137048695942701,19.371865460523583,0.5,-0.01759259259259259,-0.4059829059829059,0.017068942406785637,0.00857120395721949,0.11296296296296299,0.2781481481481482,0.9565243815320154,0.8870370370370371,0.07229340000048978
emergency_beds,polynomial_interpolation,11,0.9317067030090811,1.5356940049766514,2.3583560769212273,0.8796744261270968,25.709442812501983,0.6142759604599193,0.005674564348689753,0.13270960365060488,0.007924876245151896,0.003970319835462966,0.1870370370370371,0.2645017902642339,0.9396061332705236,0.8129629629629629,0.04055489999882411
emergency_beds,polynomial_interpolation,29,0.9801302926109248,1.6866783464624477,2.8448838444252966,0.8556439319686469,25.121134598184348,0.5494933681230996,-0.051040381474907914,-1.1778549571132597,0.01687628282575465,0.008474046127114252,0.21666666666666667,0.24185808591280808,0.9273079700554435,0.7833333333333333,0.04076570000324864
emergency_beds,knn,11,0.9382074784623182,2.2692257192648526,5.149385364973087,0.7372734528104039,24.64273678315797,4.440892098500626e-16,0.18883917665521024,4.416334144383435,0.15743546772616562,0.08208686002764859,0.19814814814814818,0.5825753229403943,0.8615506934110432,0.8018518518518518,2.5329323999976623
emergency_beds,knn,29,1.1220890376206398,2.6343095012043296,6.939586548135405,0.6478691283599776,23.70527624322037,4.440892098500626e-16,-0.18097363327577162,-4.176314614056268,0.32868311920653986,0.18066070441266455,0.1870370370370371,0.6543170880080793,0.8060445180181792,0.8129629629629629,2.41966020000109
emergency_beds,iterative,11,2.1769087776997074,2.837615635734384,8.05206249616425,0.5891761001687759,65.920883461414,1.6742479738362266,0.1410906423410339,3.299651228417424,0.3547775096416629,0.19674257495416883,0.36481481481481487,1.6030675473093985,0.7690026911938185,0.6351851851851851,2.9243561000039335
emergency_beds,iterative,29,2.0343908982430845,2.68468014404367,7.207507475822341,0.6342741931080564,59.38251512966084,1.5426519941809378,-0.16072405354427874,-3.7090166202525867,0.42195906022497504,0.2397099629865035,0.33333333333333337,1.492307760692002,0.7981335160603902,0.6666666666666666,3.8480254000023706
emergency_beds,department_mean,11,0.7675169825562896,1.2604596542128748,1.58875853989844,0.9189400256689308,20.649094045360112,0.23190184049079754,0.009779392104207741,0.2287081739398952,0.0770598054536263,0.039302235519604524,0.45,0.7532884273446738,0.9586183958740893,0.55,0.022599299998546485
emergency_beds,department_mean,29,0.7612607120205767,1.3024347133177503,1.6963361824550907,0.9139239298509915,20.58277409412034,0.22084367245657566,0.005658833197580372,0.13058845840570088,0.051476691288542396,0.026078386727267484,0.4574074074074075,0.7521571747724959,0.9561595297599829,0.5425925925925925,0.01963120000436902
emergency_beds,hospital_median,11,2.3203703703703704,4.667658624732216,21.787037037037038,-0.11159538634811561,50.45562379975005,1.0,-1.461111111111111,-34.17063663923776,0.9923013646541413,0.9122581331337345,0.2314814814814814,2.1648148148148145,0.02863575405930618,0.7685185185185186,0.021527099997911137
emergency_beds,hospital_median,29,2.359259259259259,4.687256166497663,21.97037037037037,-0.11482803984213485,50.69521467635932,1.0,-1.5518518518518518,-35.81196581196581,0.9913348223860156,0.9069130648732279,0.24629629629629624,2.1740740740740745,0.08614037024066191,0.7537037037037038,0.01948199999606004
emergency_beds,seasonal,11,2.35,4.607361259742693,21.227777777777778,-0.08306144612906508,55.62741908265644,1.0,-1.275925925925926,-29.839757470766564,0.9999999994897905,0.9999999977412182,0.3907407407407408,2.3499999999999996,0.0,0.6092592592592592,0.01890070000081323
emergency_beds,seasonal,29,2.3925925925925924,4.635211449889335,21.485185185185184,-0.09020860740462311,56.48654114824134,1.0,-1.3333333333333333,-30.76923076923077,0.9999999994925766,0.9999999977473939,0.37777777777777777,2.392592592592593,0.0,0.6222222222222222,0.017312399999354966
emergency_beds,rolling_median,11,0.6231481481481481,1.11326180741632,1.2393518518518518,0.9367670877761601,16.41574775564929,0.25,0.021296296296296296,0.498051104374188,0.04793524360846582,0.024261942694647765,0.10555555555555557,0.26203703703703685,0.967910890507052,0.8944444444444444,0.030221099994378164
emergency_beds,rolling_median,29,0.7055555555555556,1.2494443209327541,1.5611111111111111,0.9207855666228153,17.2950137659675,0.5,-0.03148148148148148,-0.7264957264957265,0.0076303187192866785,0.0038224649722335496,0.0703703703703703,0.22962962962962974,0.9602733802712112,0.9296296296296297,0.030189699995389674
emergency_beds,hybrid,11,2.3203703703703704,4.667658624732216,21.787037037037038,-0.11159538634811561,50.45562379975005,1.0,-1.461111111111111,-34.17063663923776,0.9923013646541413,0.9122581331337345,0.2314814814814814,2.1648148148148145,0.02863575405930618,0.7685185185185186,0.030349100001330953
emergency_beds,hybrid,29,2.359259259259259,4.687256166497663,21.97037037037037,-0.11482803984213485,50.69521467635932,1.0,-1.5518518518518518,-35.81196581196581,0.9913348223860156,0.9069130648732279,0.24629629629629624,2.1740740740740745,0.08614037024066191,0.7537037037037038,0.02850689999468159
ICU_beds,mean,11,2.9803017832647463,4.290476581967501,18.408189300411525,-0.0008369786060511419,40.5678206617497,2.2629629629629626,-0.12407407407407449,-1.6796189521183311,0.9999999994563088,0.999999997668281,0.7759259259259259,2.980301783264746,9.817989380040383e-17,0.2240740740740741,0.003768299997318536
ICU_beds,mean,29,2.9675201950922117,4.275105970493719,18.276531058951043,-0.0030890989368999033,39.31384035558297,2.2516460905349795,-0.23724279835390932,-3.16793054181778,0.99999999945116,0.9999999976572662,0.7592592592592593,2.967520195092211,1.7879168135544683e-16,0.2407407407407407,0.004261000001861248
ICU_beds,median,11,2.52037037037037,4.507401320790802,20.316666666666666,-0.10459920583054672,27.303490364257854,1.0,-1.387037037037037,-18.776635748307847,0.9999999994563088,0.9999999976682814,0.3944444444444445,2.52037037037037,0.0,0.6055555555555555,0.003980499997851439
ICU_beds,median,29,2.5481481481481483,4.520734125895598,20.437037037037037,-0.12166630529054623,26.858914610729567,1.0,-1.488888888888889,-19.881305637982194,0.99999999945116,0.9999999976572667,0.37777777777777777,2.5481481481481483,0.0,0.6222222222222222,0.003886399994371459
ICU_beds,mode,11,2.52037037037037,4.507401320790802,20.316666666666666,-0.10459920583054672,27.303490364257854,1.0,-1.387037037037037,-18.776635748307847,0.9999999994563088,0.9999999976682814,0.3944444444444445,2.52037037037037,0.0,0.6055555555555555,0.00436220000119647
